date,season,location,team1,team2,score1,score2,result
2013-04-04,2013,H,Los Angeles Kings,Minnesota Wild,3,0,1.0
2013-04-04,2013,H,Carolina Hurricanes,Tampa Bay Lightning,0,5,0.0
2013-04-04,2013,H,Washington Capitals,New York Islanders,2,1,1.0
2013-04-05,2013,H,Colorado Avalanche,Detroit Red Wings,2,3,0.0
2013-04-05,2013,H,Anaheim Ducks,Dallas Stars,1,3,0.0
2013-04-05,2013,H,St. Louis Blues,Columbus Blue Jackets,3,1,1.0
2013-04-05,2013,H,San Jose Sharks,Calgary Flames,2,1,1.0
2013-04-05,2013,H,Pittsburgh Penguins,New York Rangers,2,1,1.0
2013-04-05,2013,H,Buffalo Sabres,Ottawa Senators,4,2,1.0
2013-04-06,2013,H,Montreal Canadiens,Boston Bruins,2,1,1.0
2013-04-06,2013,H,Winnipeg Jets,Philadelphia Flyers,4,1,1.0
2013-04-06,2013,H,Vancouver Canucks,Calgary Flames,5,2,1.0
2013-04-06,2013,H,Arizona Coyotes,Colorado Avalanche,4,0,1.0
2013-04-06,2013,H,New York Islanders,Tampa Bay Lightning,4,2,1.0
2013-04-06,2013,H,Nashville Predators,Chicago Blackhawks,0,1,0.0
2013-04-06,2013,H,New Jersey Devils,Toronto Maple Leafs,1,2,0.0
2013-04-06,2013,H,Los Angeles Kings,Edmonton Oilers,4,1,1.0
2013-04-06,2013,H,Florida Panthers,Washington Capitals,3,4,0.0
2013-04-06,2013,H,Carolina Hurricanes,New York Rangers,1,4,0.0
2013-04-07,2013,H,Washington Capitals,Tampa Bay Lightning,4,2,1.0
2013-04-07,2013,H,San Jose Sharks,Dallas Stars,4,5,0.0
2013-04-07,2013,H,Buffalo Sabres,New Jersey Devils,3,2,1.0
2013-04-07,2013,H,Anaheim Ducks,Los Angeles Kings,4,3,1.0
2013-04-07,2013,H,Florida Panthers,Ottawa Senators,2,1,1.0
2013-04-07,2013,H,Detroit Red Wings,St. Louis Blues,0,1,0.0
2013-04-07,2013,H,Chicago Blackhawks,Nashville Predators,5,3,1.0
2013-04-07,2013,H,Columbus Blue Jackets,Minnesota Wild,0,3,0.0
2013-04-08,2013,H,Colorado Avalanche,Calgary Flames,1,3,0.0
2013-04-08,2013,H,Anaheim Ducks,Edmonton Oilers,2,1,1.0
2013-04-08,2013,H,Boston Bruins,Carolina Hurricanes,6,2,1.0
2013-04-08,2013,H,Toronto Maple Leafs,New York Rangers,4,3,1.0
2013-04-08,2013,H,Vancouver Canucks,Arizona Coyotes,2,0,1.0
2013-04-09,2013,H,Dallas Stars,Los Angeles Kings,5,1,1.0
2013-04-09,2013,H,Carolina Hurricanes,Pittsburgh Penguins,3,5,0.0
2013-04-09,2013,H,Winnipeg Jets,Buffalo Sabres,4,1,1.0
2013-04-09,2013,H,Tampa Bay Lightning,Ottawa Senators,3,2,1.0
2013-04-09,2013,H,New York Islanders,Philadelphia Flyers,4,1,1.0
2013-04-09,2013,H,Nashville Predators,St. Louis Blues,0,1,0.0
2013-04-09,2013,H,Montreal Canadiens,Washington Capitals,2,3,0.0
2013-04-09,2013,H,Minnesota Wild,Chicago Blackhawks,0,1,0.0
2013-04-09,2013,H,Columbus Blue Jackets,San Jose Sharks,4,0,1.0
2013-04-10,2013,H,Anaheim Ducks,Colorado Avalanche,1,4,0.0
2013-04-10,2013,H,New York Rangers,Toronto Maple Leafs,3,2,1.0
2013-04-10,2013,H,New Jersey Devils,Boston Bruins,4,5,0.0
2013-04-10,2013,H,Edmonton Oilers,Arizona Coyotes,1,3,0.0
2013-04-10,2013,H,Calgary Flames,Vancouver Canucks,1,4,0.0
2013-04-11,2013,H,Buffalo Sabres,Montreal Canadiens,1,5,0.0
2013-04-11,2013,H,Boston Bruins,New York Islanders,1,2,0.0
2013-04-11,2013,H,Washington Capitals,Carolina Hurricanes,3,1,1.0
2013-04-11,2013,H,Winnipeg Jets,Florida Panthers,7,2,1.0
2013-04-11,2013,H,Tampa Bay Lightning,Pittsburgh Penguins,3,6,0.0
2013-04-11,2013,H,Philadelphia Flyers,Ottawa Senators,1,3,0.0
2013-04-11,2013,H,Minnesota Wild,St. Louis Blues,0,2,0.0
2013-04-11,2013,H,Los Angeles Kings,Colorado Avalanche,3,2,1.0
2013-04-11,2013,H,Detroit Red Wings,San Jose Sharks,2,3,0.0
2013-04-12,2013,H,Chicago Blackhawks,Detroit Red Wings,3,2,1.0
2013-04-12,2013,H,Columbus Blue Jackets,St. Louis Blues,4,1,1.0
2013-04-12,2013,H,Nashville Predators,Dallas Stars,2,5,0.0
2013-04-12,2013,H,New Jersey Devils,Ottawa Senators,0,2,0.0
2013-04-12,2013,H,Calgary Flames,Arizona Coyotes,3,2,1.0
2013-04-13,2013,H,Edmonton Oilers,Calgary Flames,1,4,0.0
2013-04-13,2013,H,Dallas Stars,San Jose Sharks,2,1,1.0
2013-04-13,2013,H,Washington Capitals,Tampa Bay Lightning,6,5,1.0
2013-04-13,2013,H,Buffalo Sabres,Philadelphia Flyers,1,0,1.0
2013-04-13,2013,H,Toronto Maple Leafs,Montreal Canadiens,5,1,1.0
2013-04-13,2013,H,New York Islanders,New York Rangers,0,1,0.0
2013-04-13,2013,H,Minnesota Wild,Columbus Blue Jackets,2,3,0.0
2013-04-13,2013,H,Colorado Avalanche,Vancouver Canucks,4,3,1.0
2013-04-13,2013,H,Los Angeles Kings,Anaheim Ducks,2,1,1.0
2013-04-13,2013,H,Florida Panthers,Pittsburgh Penguins,1,3,0.0
2013-04-13,2013,H,Carolina Hurricanes,Boston Bruins,4,2,1.0
2013-04-14,2013,H,Nashville Predators,Detroit Red Wings,0,3,0.0
2013-04-14,2013,H,St. Louis Blues,Chicago Blackhawks,0,2,0.0
2013-04-14,2013,H,Buffalo Sabres,Tampa Bay Lightning,3,1,1.0
2013-04-15,2013,H,Calgary Flames,Minnesota Wild,3,4,0.0
2013-04-15,2013,H,Toronto Maple Leafs,New Jersey Devils,2,0,1.0
2013-04-15,2013,H,Arizona Coyotes,San Jose Sharks,0,4,0.0
2013-04-15,2013,H,Montreal Canadiens,Philadelphia Flyers,3,7,0.0
2013-04-15,2013,H,Colorado Avalanche,Columbus Blue Jackets,3,4,0.0
2013-04-15,2013,H,Chicago Blackhawks,Dallas Stars,5,2,1.0
2013-04-15,2013,H,Nashville Predators,Vancouver Canucks,2,5,0.0
2013-04-16,2013,H,Winnipeg Jets,Tampa Bay Lightning,4,3,1.0
2013-04-16,2013,H,New York Islanders,Florida Panthers,5,2,1.0
2013-04-16,2013,H,Ottawa Senators,Carolina Hurricanes,3,2,1.0
2013-04-16,2013,H,Edmonton Oilers,Minnesota Wild,3,5,0.0
2013-04-16,2013,H,Washington Capitals,Toronto Maple Leafs,5,1,1.0
2013-04-16,2013,H,St. Louis Blues,Vancouver Canucks,2,1,1.0
2013-04-16,2013,H,San Jose Sharks,Los Angeles Kings,3,2,1.0
2013-04-16,2013,H,Philadelphia Flyers,New York Rangers,4,2,1.0
2013-04-17,2013,H,Calgary Flames,Detroit Red Wings,3,2,1.0
2013-04-17,2013,H,Anaheim Ducks,Columbus Blue Jackets,2,3,0.0
2013-04-17,2013,H,Pittsburgh Penguins,Montreal Canadiens,6,4,1.0
2013-04-17,2013,H,Boston Bruins,Buffalo Sabres,2,3,0.0
2013-04-18,2013,H,Dallas Stars,Vancouver Canucks,5,1,1.0
2013-04-18,2013,H,Winnipeg Jets,Carolina Hurricanes,4,3,1.0
2013-04-18,2013,H,Toronto Maple Leafs,New York Islanders,3,5,0.0
2013-04-18,2013,H,St. Louis Blues,Arizona Coyotes,2,1,1.0
2013-04-18,2013,H,San Jose Sharks,Minnesota Wild,6,1,1.0
2013-04-18,2013,H,Philadelphia Flyers,New Jersey Devils,0,3,0.0
2013-04-18,2013,H,Ottawa Senators,Washington Capitals,3,1,1.0
2013-04-18,2013,H,New York Rangers,Florida Panthers,6,1,1.0
2013-04-18,2013,H,Montreal Canadiens,Tampa Bay Lightning,3,2,1.0
2013-04-18,2013,H,Los Angeles Kings,Columbus Blue Jackets,2,1,1.0
2013-04-19,2013,H,Chicago Blackhawks,Nashville Predators,5,4,1.0
2013-04-19,2013,H,Calgary Flames,Anaheim Ducks,3,1,1.0
2013-04-19,2013,H,Buffalo Sabres,New York Rangers,4,8,0.0
2013-04-19,2013,H,St. Louis Blues,Dallas Stars,2,1,1.0
2013-04-19,2013,H,Colorado Avalanche,Edmonton Oilers,1,4,0.0
2013-04-20,2013,H,Ottawa Senators,Toronto Maple Leafs,1,4,0.0
2013-04-20,2013,H,New Jersey Devils,Florida Panthers,6,2,1.0
2013-04-20,2013,H,Chicago Blackhawks,Arizona Coyotes,2,3,0.0
2013-04-20,2013,H,Montreal Canadiens,Washington Capitals,1,5,0.0
2013-04-20,2013,H,Carolina Hurricanes,Philadelphia Flyers,3,5,0.0
2013-04-20,2013,H,Boston Bruins,Pittsburgh Penguins,2,3,0.0
2013-04-20,2013,H,Winnipeg Jets,New York Islanders,4,5,0.0
2013-04-20,2013,H,Vancouver Canucks,Detroit Red Wings,2,1,1.0
2013-04-21,2013,H,Minnesota Wild,Calgary Flames,1,4,0.0
2013-04-21,2013,H,Edmonton Oilers,Anaheim Ducks,1,3,0.0
2013-04-21,2013,H,Colorado Avalanche,St. Louis Blues,5,3,1.0
2013-04-21,2013,H,Tampa Bay Lightning,Carolina Hurricanes,2,3,0.0
2013-04-21,2013,H,San Jose Sharks,Columbus Blue Jackets,3,4,0.0
2013-04-21,2013,H,New York Rangers,New Jersey Devils,4,1,1.0
2013-04-21,2013,H,Los Angeles Kings,Dallas Stars,4,3,1.0
2013-04-21,2013,H,Boston Bruins,Florida Panthers,3,0,1.0
2013-04-22,2013,H,Vancouver Canucks,Chicago Blackhawks,3,1,1.0
2013-04-22,2013,H,Ottawa Senators,Pittsburgh Penguins,1,3,0.0
2013-04-22,2013,H,Detroit Red Wings,Arizona Coyotes,4,0,1.0
2013-04-22,2013,H,Edmonton Oilers,Anaheim Ducks,0,3,0.0
2013-04-22,2013,H,Buffalo Sabres,Winnipeg Jets,1,2,0.0
2013-04-23,2013,H,Florida Panthers,New York Rangers,3,2,1.0
2013-04-23,2013,H,Carolina Hurricanes,New York Islanders,4,3,1.0
2013-04-23,2013,H,Washington Capitals,Winnipeg Jets,5,3,1.0
2013-04-23,2013,H,St. Louis Blues,Colorado Avalanche,3,1,1.0
2013-04-23,2013,H,San Jose Sharks,Dallas Stars,3,2,1.0
2013-04-23,2013,H,Pittsburgh Penguins,Buffalo Sabres,2,4,0.0
2013-04-23,2013,H,Philadelphia Flyers,Boston Bruins,5,2,1.0
2013-04-23,2013,H,Nashville Predators,Calgary Flames,4,3,1.0
2013-04-23,2013,H,Minnesota Wild,Los Angeles Kings,2,1,1.0
2013-04-23,2013,H,New Jersey Devils,Montreal Canadiens,3,2,1.0
2013-04-24,2013,H,Arizona Coyotes,San Jose Sharks,2,1,1.0
2013-04-24,2013,H,Detroit Red Wings,Los Angeles Kings,3,1,1.0
2013-04-24,2013,H,Tampa Bay Lightning,Toronto Maple Leafs,5,2,1.0
2013-04-24,2013,H,Edmonton Oilers,Chicago Blackhawks,1,4,0.0
2013-04-25,2013,H,Philadelphia Flyers,New York Islanders,2,1,1.0
2013-04-25,2013,H,Washington Capitals,Ottawa Senators,1,2,0.0
2013-04-25,2013,H,Winnipeg Jets,Montreal Canadiens,2,4,0.0
2013-04-25,2013,H,Vancouver Canucks,Anaheim Ducks,1,3,0.0
2013-04-25,2013,H,St. Louis Blues,Calgary Flames,4,1,1.0
2013-04-25,2013,H,New Jersey Devils,Pittsburgh Penguins,3,2,1.0
2013-04-25,2013,H,Florida Panthers,Toronto Maple Leafs,0,4,0.0
2013-04-25,2013,H,Detroit Red Wings,Nashville Predators,5,2,1.0
2013-04-25,2013,H,Dallas Stars,Columbus Blue Jackets,1,3,0.0
2013-04-25,2013,H,Carolina Hurricanes,New York Rangers,3,4,0.0
2013-04-25,2013,H,Boston Bruins,Tampa Bay Lightning,2,0,1.0
2013-04-26,2013,H,Chicago Blackhawks,Calgary Flames,3,1,1.0
2013-04-26,2013,H,Buffalo Sabres,New York Islanders,2,1,1.0
2013-04-26,2013,H,Arizona Coyotes,Colorado Avalanche,4,5,0.0
2013-04-26,2013,H,Minnesota Wild,Edmonton Oilers,1,6,0.0
2013-04-27,2013,H,Tampa Bay Lightning,Florida Panthers,3,5,0.0
2013-04-27,2013,H,St. Louis Blues,Chicago Blackhawks,3,1,1.0
2013-04-27,2013,H,Pittsburgh Penguins,Carolina Hurricanes,8,3,1.0
2013-04-27,2013,H,Ottawa Senators,Philadelphia Flyers,1,2,0.0
2013-04-27,2013,H,New York Rangers,New Jersey Devils,4,0,1.0
2013-04-27,2013,H,Los Angeles Kings,San Jose Sharks,3,2,1.0
2013-04-27,2013,H,Edmonton Oilers,Vancouver Canucks,7,2,1.0
2013-04-27,2013,H,Dallas Stars,Detroit Red Wings,0,3,0.0
2013-04-27,2013,H,Colorado Avalanche,Minnesota Wild,1,3,0.0
2013-04-27,2013,H,Anaheim Ducks,Arizona Coyotes,3,5,0.0
2013-04-27,2013,H,Washington Capitals,Boston Bruins,3,2,1.0
2013-04-27,2013,H,Toronto Maple Leafs,Montreal Canadiens,1,4,0.0
2013-04-27,2013,H,Columbus Blue Jackets,Nashville Predators,3,1,1.0
2013-04-28,2013,H,Boston Bruins,Ottawa Senators,2,4,0.0
2013-10-01,2014,H,Chicago Blackhawks,Washington Capitals,6,4,1.0
2013-10-01,2014,H,Montreal Canadiens,Toronto Maple Leafs,3,4,0.0
2013-10-01,2014,H,Edmonton Oilers,Winnipeg Jets,4,5,0.0
2013-10-02,2014,H,Colorado Avalanche,Anaheim Ducks,6,1,1.0
2013-10-02,2014,H,Philadelphia Flyers,Toronto Maple Leafs,1,3,0.0
2013-10-02,2014,H,Detroit Red Wings,Buffalo Sabres,2,1,1.0
2013-10-03,2014,H,Minnesota Wild,Los Angeles Kings,2,3,0.0
2013-10-03,2014,H,Arizona Coyotes,New York Rangers,4,1,1.0
2013-10-03,2014,H,Boston Bruins,Tampa Bay Lightning,3,1,1.0
2013-10-03,2014,H,Washington Capitals,Calgary Flames,5,4,1.0
2013-10-03,2014,H,St. Louis Blues,Nashville Predators,4,2,1.0
2013-10-03,2014,H,San Jose Sharks,Vancouver Canucks,4,1,1.0
2013-10-03,2014,H,Pittsburgh Penguins,New Jersey Devils,3,0,1.0
2013-10-03,2014,H,Dallas Stars,Florida Panthers,2,4,0.0
2013-10-04,2014,H,Columbus Blue Jackets,Calgary Flames,3,4,0.0
2013-10-04,2014,H,Buffalo Sabres,Ottawa Senators,0,1,0.0
2013-10-04,2014,H,Winnipeg Jets,Los Angeles Kings,5,3,1.0
2013-10-04,2014,H,New Jersey Devils,New York Islanders,3,4,0.0
2013-10-04,2014,H,Colorado Avalanche,Nashville Predators,3,1,1.0
2013-10-04,2014,H,Carolina Hurricanes,Detroit Red Wings,2,3,0.0
2013-10-05,2014,H,Boston Bruins,Detroit Red Wings,4,1,1.0
2013-10-05,2014,H,Vancouver Canucks,Edmonton Oilers,6,2,1.0
2013-10-05,2014,H,Toronto Maple Leafs,Ottawa Senators,5,4,1.0
2013-10-05,2014,H,St. Louis Blues,Florida Panthers,7,0,1.0
2013-10-05,2014,H,San Jose Sharks,Arizona Coyotes,4,1,1.0
2013-10-05,2014,H,Pittsburgh Penguins,Buffalo Sabres,4,1,1.0
2013-10-05,2014,H,New York Islanders,Columbus Blue Jackets,2,3,0.0
2013-10-05,2014,H,Montreal Canadiens,Philadelphia Flyers,4,1,1.0
2013-10-05,2014,H,Minnesota Wild,Anaheim Ducks,3,4,0.0
2013-10-05,2014,H,Dallas Stars,Washington Capitals,2,1,1.0
2013-10-05,2014,H,Chicago Blackhawks,Tampa Bay Lightning,2,3,0.0
2013-10-06,2014,H,Calgary Flames,Vancouver Canucks,4,5,0.0
2013-10-06,2014,H,Carolina Hurricanes,Philadelphia Flyers,2,1,1.0
2013-10-06,2014,H,Winnipeg Jets,Anaheim Ducks,2,3,0.0
2013-10-07,2014,H,Los Angeles Kings,New York Rangers,1,3,0.0
2013-10-07,2014,H,Edmonton Oilers,New Jersey Devils,5,4,1.0
2013-10-08,2014,H,Pittsburgh Penguins,Carolina Hurricanes,5,2,1.0
2013-10-08,2014,H,Philadelphia Flyers,Florida Panthers,2,1,1.0
2013-10-08,2014,H,Nashville Predators,Minnesota Wild,3,2,1.0
2013-10-08,2014,H,New York Islanders,Arizona Coyotes,6,1,1.0
2013-10-08,2014,H,Buffalo Sabres,Tampa Bay Lightning,2,3,0.0
2013-10-08,2014,H,Vancouver Canucks,New Jersey Devils,3,2,1.0
2013-10-08,2014,H,Toronto Maple Leafs,Colorado Avalanche,1,2,0.0
2013-10-08,2014,H,San Jose Sharks,New York Rangers,9,2,1.0
2013-10-09,2014,H,St. Louis Blues,Chicago Blackhawks,3,2,1.0
2013-10-09,2014,H,Calgary Flames,Montreal Canadiens,3,2,1.0
2013-10-09,2014,H,Los Angeles Kings,Ottawa Senators,4,3,1.0
2013-10-10,2014,H,Washington Capitals,Carolina Hurricanes,2,3,0.0
2013-10-10,2014,H,Vancouver Canucks,San Jose Sharks,1,4,0.0
2013-10-10,2014,H,Tampa Bay Lightning,Florida Panthers,7,2,1.0
2013-10-10,2014,H,Nashville Predators,Toronto Maple Leafs,0,4,0.0
2013-10-10,2014,H,Minnesota Wild,Winnipeg Jets,2,1,1.0
2013-10-10,2014,H,Edmonton Oilers,Montreal Canadiens,1,4,0.0
2013-10-10,2014,H,Buffalo Sabres,Columbus Blue Jackets,1,4,0.0
2013-10-10,2014,H,Boston Bruins,Colorado Avalanche,0,2,0.0
2013-10-10,2014,H,Anaheim Ducks,New York Rangers,6,0,1.0
2013-10-10,2014,H,Detroit Red Wings,Arizona Coyotes,2,4,0.0
2013-10-11,2014,H,Chicago Blackhawks,New York Islanders,3,2,1.0
2013-10-11,2014,H,Calgary Flames,New Jersey Devils,3,2,1.0
2013-10-11,2014,H,Carolina Hurricanes,Los Angeles Kings,1,2,0.0
2013-10-11,2014,H,Winnipeg Jets,Dallas Stars,1,4,0.0
2013-10-11,2014,H,Philadelphia Flyers,Arizona Coyotes,1,2,0.0
2013-10-11,2014,H,Florida Panthers,Pittsburgh Penguins,6,3,1.0
2013-10-12,2014,H,St. Louis Blues,New York Rangers,5,3,1.0
2013-10-12,2014,H,San Jose Sharks,Ottawa Senators,3,2,1.0
2013-10-12,2014,H,Nashville Predators,New York Islanders,3,2,1.0
2013-10-12,2014,H,Chicago Blackhawks,Buffalo Sabres,2,1,1.0
2013-10-12,2014,H,Minnesota Wild,Dallas Stars,5,1,1.0
2013-10-12,2014,H,Detroit Red Wings,Philadelphia Flyers,5,2,1.0
2013-10-12,2014,H,Columbus Blue Jackets,Boston Bruins,1,3,0.0
2013-10-12,2014,H,Washington Capitals,Colorado Avalanche,1,5,0.0
2013-10-12,2014,H,Vancouver Canucks,Montreal Canadiens,1,4,0.0
2013-10-12,2014,H,Toronto Maple Leafs,Edmonton Oilers,6,5,1.0
2013-10-12,2014,H,Tampa Bay Lightning,Pittsburgh Penguins,4,5,0.0
2013-10-13,2014,H,Carolina Hurricanes,Arizona Coyotes,3,5,0.0
2013-10-13,2014,H,Winnipeg Jets,New Jersey Devils,3,0,1.0
2013-10-13,2014,H,Anaheim Ducks,Ottawa Senators,4,1,1.0
2013-10-13,2014,H,Florida Panthers,Los Angeles Kings,0,3,0.0
2013-10-14,2014,H,Washington Capitals,Edmonton Oilers,4,2,1.0
2013-10-14,2014,H,Buffalo Sabres,Minnesota Wild,1,2,0.0
2013-10-14,2014,H,Boston Bruins,Detroit Red Wings,2,3,0.0
2013-10-15,2014,H,Winnipeg Jets,Montreal Canadiens,0,3,0.0
2013-10-15,2014,H,Toronto Maple Leafs,Minnesota Wild,4,1,1.0
2013-10-15,2014,H,Tampa Bay Lightning,Los Angeles Kings,5,1,1.0
2013-10-15,2014,H,St. Louis Blues,San Jose Sharks,2,6,0.0
2013-10-15,2014,H,Pittsburgh Penguins,Edmonton Oilers,3,2,1.0
2013-10-15,2014,H,Arizona Coyotes,Ottawa Senators,3,4,0.0
2013-10-15,2014,H,Philadelphia Flyers,Vancouver Canucks,2,3,0.0
2013-10-15,2014,H,New York Islanders,Buffalo Sabres,3,4,0.0
2013-10-15,2014,H,Nashville Predators,Florida Panthers,4,3,1.0
2013-10-15,2014,H,Detroit Red Wings,Columbus Blue Jackets,2,1,1.0
2013-10-15,2014,H,Colorado Avalanche,Dallas Stars,3,2,1.0
2013-10-15,2014,H,Carolina Hurricanes,Chicago Blackhawks,2,3,0.0
2013-10-16,2014,H,Washington Capitals,New York Rangers,0,2,0.0
2013-10-16,2014,H,Anaheim Ducks,Calgary Flames,3,2,1.0
2013-10-17,2014,H,Chicago Blackhawks,St. Louis Blues,2,3,0.0
2013-10-17,2014,H,Buffalo Sabres,Vancouver Canucks,0,3,0.0
2013-10-17,2014,H,Toronto Maple Leafs,Carolina Hurricanes,2,3,0.0
2013-10-17,2014,H,Tampa Bay Lightning,Minnesota Wild,3,1,1.0
2013-10-17,2014,H,Philadelphia Flyers,Pittsburgh Penguins,1,4,0.0
2013-10-17,2014,H,Ottawa Senators,New Jersey Devils,5,2,1.0
2013-10-17,2014,H,New York Islanders,Edmonton Oilers,3,2,1.0
2013-10-17,2014,H,Nashville Predators,Los Angeles Kings,1,2,0.0
2013-10-17,2014,H,Montreal Canadiens,Columbus Blue Jackets,5,3,1.0
2013-10-17,2014,H,Dallas Stars,San Jose Sharks,4,3,1.0
2013-10-17,2014,H,Colorado Avalanche,Detroit Red Wings,2,4,0.0
2013-10-17,2014,H,Florida Panthers,Boston Bruins,2,3,0.0
2013-10-18,2014,H,Winnipeg Jets,St. Louis Blues,4,3,1.0
2013-10-18,2014,H,Anaheim Ducks,Arizona Coyotes,3,2,1.0
2013-10-19,2014,H,Chicago Blackhawks,Toronto Maple Leafs,3,1,1.0
2013-10-19,2014,H,Washington Capitals,Columbus Blue Jackets,4,1,1.0
2013-10-19,2014,H,Tampa Bay Lightning,Boston Bruins,0,5,0.0
2013-10-19,2014,H,San Jose Sharks,Calgary Flames,6,3,1.0
2013-10-19,2014,H,Pittsburgh Penguins,Vancouver Canucks,4,3,1.0
2013-10-19,2014,H,New York Islanders,Carolina Hurricanes,3,4,0.0
2013-10-19,2014,H,New Jersey Devils,New York Rangers,4,0,1.0
2013-10-19,2014,H,Montreal Canadiens,Nashville Predators,1,2,0.0
2013-10-19,2014,H,Los Angeles Kings,Dallas Stars,5,2,1.0
2013-10-19,2014,H,Florida Panthers,Minnesota Wild,2,1,1.0
2013-10-19,2014,H,Buffalo Sabres,Colorado Avalanche,2,4,0.0
2013-10-19,2014,H,Ottawa Senators,Edmonton Oilers,1,3,0.0
2013-10-19,2014,H,Arizona Coyotes,Detroit Red Wings,5,2,1.0
2013-10-20,2014,H,Winnipeg Jets,Nashville Predators,1,3,0.0
2013-10-20,2014,H,Columbus Blue Jackets,Vancouver Canucks,3,1,1.0
2013-10-20,2014,H,Anaheim Ducks,Dallas Stars,6,3,1.0
2013-10-21,2014,H,Pittsburgh Penguins,Colorado Avalanche,0,1,0.0
2013-10-21,2014,H,Los Angeles Kings,Calgary Flames,2,3,0.0
2013-10-21,2014,H,Detroit Red Wings,San Jose Sharks,0,1,0.0
2013-10-22,2014,H,New York Islanders,Vancouver Canucks,4,5,0.0
2013-10-22,2014,H,Montreal Canadiens,Edmonton Oilers,3,4,0.0
2013-10-22,2014,H,Florida Panthers,Chicago Blackhawks,2,3,0.0
2013-10-22,2014,H,Columbus Blue Jackets,New Jersey Devils,4,1,1.0
2013-10-22,2014,H,Arizona Coyotes,Calgary Flames,4,2,1.0
2013-10-22,2014,H,Minnesota Wild,Nashville Predators,2,0,1.0
2013-10-22,2014,H,Winnipeg Jets,Washington Capitals,4,5,0.0
2013-10-22,2014,H,Toronto Maple Leafs,Anaheim Ducks,4,2,1.0
2013-10-23,2014,H,Buffalo Sabres,Boston Bruins,2,5,0.0
2013-10-23,2014,H,Detroit Red Wings,Ottawa Senators,1,6,0.0
2013-10-24,2014,H,Los Angeles Kings,Arizona Coyotes,7,4,1.0
2013-10-24,2014,H,Tampa Bay Lightning,Chicago Blackhawks,6,5,1.0
2013-10-24,2014,H,Philadelphia Flyers,New York Rangers,2,1,1.0
2013-10-24,2014,H,Nashville Predators,Winnipeg Jets,3,2,1.0
2013-10-24,2014,H,New Jersey Devils,Vancouver Canucks,2,3,0.0
2013-10-24,2014,H,Montreal Canadiens,Anaheim Ducks,4,1,1.0
2013-10-24,2014,H,Minnesota Wild,Carolina Hurricanes,3,1,1.0
2013-10-24,2014,H,Edmonton Oilers,Washington Capitals,1,4,0.0
2013-10-24,2014,H,Dallas Stars,Calgary Flames,5,1,1.0
2013-10-24,2014,H,Boston Bruins,San Jose Sharks,2,1,1.0
2013-10-25,2014,H,Columbus Blue Jackets,Toronto Maple Leafs,5,2,1.0
2013-10-25,2014,H,St. Louis Blues,Vancouver Canucks,2,3,0.0
2013-10-25,2014,H,Pittsburgh Penguins,New York Islanders,3,4,0.0
2013-10-25,2014,H,Ottawa Senators,Anaheim Ducks,1,2,0.0
2013-10-25,2014,H,Colorado Avalanche,Carolina Hurricanes,4,2,1.0
2013-10-25,2014,H,Florida Panthers,Buffalo Sabres,1,3,0.0
2013-10-26,2014,H,New York Islanders,Philadelphia Flyers,2,5,0.0
2013-10-26,2014,H,Nashville Predators,St. Louis Blues,1,6,0.0
2013-10-26,2014,H,Montreal Canadiens,San Jose Sharks,0,2,0.0
2013-10-26,2014,H,Detroit Red Wings,New York Rangers,2,3,0.0
2013-10-26,2014,H,Dallas Stars,Winnipeg Jets,1,2,0.0
2013-10-26,2014,H,Calgary Flames,Washington Capitals,5,2,1.0
2013-10-26,2014,H,Chicago Blackhawks,Minnesota Wild,3,5,0.0
2013-10-26,2014,H,Boston Bruins,New Jersey Devils,3,4,0.0
2013-10-26,2014,H,Toronto Maple Leafs,Pittsburgh Penguins,4,1,1.0
2013-10-26,2014,H,Tampa Bay Lightning,Buffalo Sabres,3,2,1.0
2013-10-26,2014,H,Arizona Coyotes,Edmonton Oilers,5,4,1.0
2013-10-27,2014,H,Florida Panthers,Tampa Bay Lightning,3,4,0.0
2013-10-27,2014,H,Columbus Blue Jackets,Anaheim Ducks,3,4,0.0
2013-10-27,2014,H,Los Angeles Kings,Edmonton Oilers,2,1,1.0
2013-10-27,2014,H,Colorado Avalanche,Winnipeg Jets,3,2,1.0
2013-10-27,2014,H,Ottawa Senators,San Jose Sharks,2,5,0.0
2013-10-28,2014,H,Minnesota Wild,Chicago Blackhawks,1,5,0.0
2013-10-28,2014,H,Vancouver Canucks,Washington Capitals,3,2,1.0
2013-10-28,2014,H,New York Rangers,Montreal Canadiens,0,2,0.0
2013-10-28,2014,H,Carolina Hurricanes,Pittsburgh Penguins,1,3,0.0
2013-10-28,2014,H,Buffalo Sabres,Dallas Stars,3,4,0.0
2013-10-29,2014,H,Edmonton Oilers,Toronto Maple Leafs,0,4,0.0
2013-10-29,2014,H,Chicago Blackhawks,Ottawa Senators,6,5,1.0
2013-10-29,2014,H,St. Louis Blues,Winnipeg Jets,3,2,1.0
2013-10-29,2014,H,Arizona Coyotes,Los Angeles Kings,3,1,1.0
2013-10-29,2014,H,Philadelphia Flyers,Anaheim Ducks,2,3,0.0
2013-10-29,2014,H,New York Islanders,New York Rangers,2,3,0.0
2013-10-29,2014,H,New Jersey Devils,Tampa Bay Lightning,2,1,1.0
2013-10-29,2014,H,Montreal Canadiens,Dallas Stars,2,1,1.0
2013-10-30,2014,H,Pittsburgh Penguins,Boston Bruins,3,2,1.0
