date,season,location,team1,team2,score1,score2,result,elo_prob1
1992-09-27,1992,H,CIN,MIN,7,42,0.0,0.5810156336745785
1992-09-27,1992,H,NO,SF,10,16,0.0,0.4927401716165827
1992-09-27,1992,H,LAR,NYJ,18,10,1.0,0.5305589032630215
1992-09-27,1992,H,NE,BUF,7,41,0.0,0.2035723646223934
1992-09-27,1992,H,CHI,ATL,41,31,1.0,0.5380241518082602
1992-09-27,1992,H,CLE,DEN,0,12,0.0,0.4131496381388684
1992-09-27,1992,H,DET,TB,23,27,0.0,0.7811370544957171
1992-09-28,1992,H,KC,OAK,27,7,1.0,0.757916004784253
1992-10-04,1992,H,DEN,KC,20,19,1.0,0.5657048937125374
1992-10-04,1992,H,ATL,GB,24,10,1.0,0.6850086858450606
1992-10-04,1992,H,OAK,NYG,13,10,1.0,0.4710213792950902
1992-10-04,1992,H,MIN,CHI,21,20,1.0,0.6031381792063206
1992-10-04,1992,H,ARI,WSH,27,24,1.0,0.1783057160568801
1992-10-04,1992,H,TB,IND,14,24,0.0,0.735627867995185
1992-10-04,1992,H,NYJ,NE,30,21,1.0,0.6867437643858653
1992-10-04,1992,H,DET,NO,7,13,0.0,0.5662422366894934
1992-10-04,1992,H,LAC,SEA,17,6,1.0,0.5059044171707069
1992-10-04,1992,H,BUF,MIA,10,37,0.0,0.7550092137122625
1992-10-04,1992,H,SF,LAR,27,24,1.0,0.8714505434262871
1992-10-05,1992,H,PHI,DAL,31,7,1.0,0.5962924838026515
1992-10-11,1992,H,NE,SF,12,24,0.0,0.1603335165755019
1992-10-11,1992,H,OAK,BUF,20,3,1.0,0.3741820853885198
1992-10-11,1992,H,NYG,ARI,31,21,1.0,0.7725214112830432
1992-10-11,1992,H,MIA,ATL,21,17,1.0,0.6854147052218433
1992-10-11,1992,H,NO,LAR,13,10,1.0,0.8081088794984628
1992-10-11,1992,H,DAL,SEA,27,0,1.0,0.7949011875308885
1992-10-11,1992,H,IND,NYJ,6,3,1.0,0.5208378312914036
1992-10-11,1992,H,KC,PHI,24,17,1.0,0.5285296672339713
1992-10-11,1992,H,CLE,PIT,17,9,1.0,0.438339938963484
1992-10-11,1992,H,CIN,TEN,24,38,0.0,0.3788021546819758
1992-10-12,1992,H,WSH,DEN,34,3,1.0,0.665428523516765
1992-10-15,1992,H,MIN,DET,31,14,1.0,0.5901165991707177
1992-10-18,1992,H,WSH,PHI,16,12,1.0,0.6511762469886294
1992-10-18,1992,H,DAL,KC,17,10,1.0,0.5713038119244059
1992-10-18,1992,H,IND,LAC,14,34,0.0,0.5640197524662065
1992-10-18,1992,H,DEN,TEN,27,21,1.0,0.5537113023319774
1992-10-18,1992,H,SF,ATL,56,17,1.0,0.7976995506564145
1992-10-18,1992,H,MIA,NE,38,17,1.0,0.8812631289774179
1992-10-18,1992,H,LAR,NYG,38,17,1.0,0.4166949495414332
1992-10-18,1992,H,ARI,NO,21,30,0.0,0.2695539248903314
1992-10-18,1992,H,CHI,TB,31,14,1.0,0.7163500106089234
1992-10-18,1992,H,CLE,GB,17,6,1.0,0.6233356779767424
1992-10-18,1992,H,SEA,OAK,0,19,0.0,0.4657767378853384
1992-10-19,1992,H,PIT,CIN,20,0,1.0,0.7148539681256856
1992-10-25,1992,H,PHI,ARI,7,3,1.0,0.871739166226272
1992-10-25,1992,H,NE,CLE,17,19,0.0,0.3826090612897891
1992-10-25,1992,H,OAK,DAL,13,28,0.0,0.4554440356666441
1992-10-25,1992,H,KC,PIT,3,27,0.0,0.7013573394007033
1992-10-25,1992,H,LAC,DEN,24,21,1.0,0.3896140054535749
1992-10-25,1992,H,GB,CHI,10,30,0.0,0.4225605510801317
1992-10-25,1992,H,MIN,WSH,13,15,0.0,0.407219690315581
1992-10-25,1992,H,MIA,IND,20,31,0.0,0.8639499829889433
1992-10-25,1992,H,NYG,SEA,23,10,1.0,0.7293111562478537
1992-10-25,1992,H,TEN,CIN,26,10,1.0,0.8123229307423893
1992-10-25,1992,H,TB,DET,7,38,0.0,0.4380976073915461
1992-10-26,1992,H,NYJ,BUF,20,24,0.0,0.3620197342127896
1992-11-01,1992,H,ATL,LAR,30,28,1.0,0.6748709706362378
1992-11-01,1992,H,BUF,NE,16,7,1.0,0.88030568915306
1992-11-01,1992,H,WSH,NYG,7,24,0.0,0.8096040620794506
1992-11-01,1992,H,DET,GB,13,27,0.0,0.7809972750505756
1992-11-01,1992,H,NYJ,MIA,26,14,1.0,0.3695070531402783
1992-11-01,1992,H,DAL,PHI,20,10,1.0,0.6307959822271682
1992-11-01,1992,H,NO,TB,23,21,1.0,0.8534342288974976
1992-11-01,1992,H,PIT,TEN,21,20,1.0,0.5592876450866368
1992-11-01,1992,H,ARI,SF,24,14,1.0,0.156120652704105
1992-11-01,1992,H,CIN,CLE,30,10,1.0,0.4658469248654565
1992-11-01,1992,H,LAC,IND,26,0,1.0,0.6695259237201827
1992-11-02,1992,H,CHI,MIN,10,38,0.0,0.6031037316600114
1992-11-08,1992,H,SEA,WSH,3,16,0.0,0.2378613946404496
1992-11-08,1992,H,PHI,OAK,31,10,1.0,0.7220185317001908
1992-11-08,1992,H,DEN,NYJ,27,16,1.0,0.7587336114275622
1992-11-08,1992,H,NYG,GB,27,7,1.0,0.753131442515775
1992-11-08,1992,H,TB,MIN,7,35,0.0,0.2923894981053939
1992-11-08,1992,H,DET,DAL,3,37,0.0,0.3459682952676969
1992-11-08,1992,H,TEN,CLE,14,24,0.0,0.7718297515842342
1992-11-08,1992,H,NE,NO,14,31,0.0,0.1967958528622274
1992-11-08,1992,H,IND,MIA,0,28,0.0,0.3903767926245253
1992-11-08,1992,H,CHI,CIN,28,31,0.0,0.71128414782776
1992-11-08,1992,H,BUF,PIT,28,20,1.0,0.6197392490260913
1992-11-08,1992,H,LAR,ARI,14,20,0.0,0.6500103131012891
1992-11-08,1992,H,KC,LAC,16,14,1.0,0.6857968741636423
1992-11-09,1992,H,ATL,SF,3,41,0.0,0.3843756073707132
1992-11-15,1992,H,KC,WSH,35,16,1.0,0.4682097026332957
1992-11-15,1992,H,DEN,NYG,27,13,1.0,0.6097040307573904
1992-11-15,1992,H,PIT,DET,17,14,1.0,0.7122065226158628
1992-11-15,1992,H,SF,NO,21,20,1.0,0.6734547248720981
1992-11-15,1992,H,OAK,SEA,20,3,1.0,0.7522044948671535
1992-11-15,1992,H,CLE,LAC,13,14,0.0,0.59590164401189
1992-11-15,1992,H,GB,PHI,27,24,1.0,0.3084764305411038
1992-11-15,1992,H,ATL,ARI,20,17,1.0,0.6777743395677673
1992-11-15,1992,H,MIN,TEN,13,17,0.0,0.6694596889747645
1992-11-15,1992,H,TB,CHI,20,17,1.0,0.3945589304175031
1992-11-15,1992,H,IND,NE,34,37,0.0,0.6814643019024217
1992-11-15,1992,H,DAL,LAR,23,27,0.0,0.8798707220598053
1992-11-15,1992,H,NYJ,CIN,17,14,1.0,0.5770798316425483
1992-11-16,1992,H,MIA,BUF,20,26,0.0,0.5113109583271849
1992-11-22,1992,H,SEA,KC,14,24,0.0,0.2579996470604183
1992-11-22,1992,H,CIN,DET,13,19,0.0,0.5468264731652106
1992-11-22,1992,H,BUF,ATL,41,14,1.0,0.7645387264084662
1992-11-22,1992,H,LAR,SF,10,27,0.0,0.2600856762030284
1992-11-22,1992,H,NYG,PHI,34,47,0.0,0.5233226410356483
1992-11-22,1992,H,LAC,TB,29,14,1.0,0.7454159542742362
1992-11-22,1992,H,ARI,DAL,10,16,0.0,0.2617886075737216
1992-11-22,1992,H,OAK,DEN,24,0,1.0,0.444573798344646
1992-11-22,1992,H,CHI,GB,3,17,0.0,0.6402957234694044
1992-11-22,1992,H,MIA,TEN,19,16,1.0,0.5435692585188661
1992-11-22,1992,H,PIT,IND,30,14,1.0,0.8421668750243304
1992-11-22,1992,H,MIN,CLE,17,13,1.0,0.7303519911859004
1992-11-22,1992,H,NE,NYJ,24,3,1.0,0.4144971302269723
1992-11-23,1992,H,NO,WSH,20,3,1.0,0.5953248639533856
1992-11-26,1992,H,DAL,NYG,30,3,1.0,0.7674011982955556
1992-11-26,1992,H,DET,TEN,21,24,0.0,0.4851239355463298
1992-11-29,1992,H,GB,TB,19,14,1.0,0.7423264084045565
1992-11-29,1992,H,CLE,CHI,27,14,1.0,0.6343535428749975
1992-11-29,1992,H,LAR,MIN,17,31,0.0,0.3656517979675121
1992-11-29,1992,H,NO,MIA,24,13,1.0,0.7156875103831285
1992-11-29,1992,H,LAC,OAK,27,3,1.0,0.5411088758023014
1992-11-29,1992,H,NYJ,KC,7,23,0.0,0.3097008211062118
1992-11-29,1992,H,WSH,ARI,41,3,1.0,0.815670530949827
1992-11-29,1992,H,CIN,PIT,9,21,0.0,0.3544236069480077
1992-11-29,1992,H,IND,BUF,16,13,1.0,0.1937501857668263
1992-11-29,1992,H,ATL,NE,34,0,1.0,0.7503630188739635
1992-11-29,1992,H,SF,PHI,20,14,1.0,0.6916414412627933
1992-11-30,1992,H,SEA,DEN,16,13,1.0,0.2755387394310719
1992-12-03,1992,H,NO,ATL,22,14,1.0,0.786539300747864
1992-12-06,1992,H,TB,LAR,27,31,0.0,0.4999251659850366
1992-12-06,1992,H,NE,IND,0,6,0.0,0.5596934055194999
1992-12-06,1992,H,PIT,SEA,20,14,1.0,0.8494832536545235
1992-12-06,1992,H,BUF,NYJ,17,24,0.0,0.8491863931375915
1992-12-06,1992,H,GB,DET,38,10,1.0,0.6094916852820718
1992-12-06,1992,H,OAK,KC,28,7,1.0,0.4285834039024853
1992-12-06,1992,H,SF,MIA,27,3,1.0,0.8041079337650174
1992-12-06,1992,H,NYG,WSH,10,28,0.0,0.4525659107320628
1992-12-06,1992,H,PHI,MIN,28,17,1.0,0.6036864462109784
1992-12-06,1992,H,DEN,DAL,27,31,0.0,0.4026506449846123
1992-12-06,1992,H,CLE,CIN,37,21,1.0,0.715327778519076
1992-12-06,1992,H,ARI,LAC,21,27,0.0,0.3932739289694704
1992-12-07,1992,H,TEN,CHI,24,7,1.0,0.779426764067039
1992-12-12,1992,H,BUF,DEN,27,17,1.0,0.654936410749109
1992-12-12,1992,H,ARI,NYG,19,0,1.0,0.4383980462316183
1992-12-13,1992,H,CHI,PIT,30,6,1.0,0.3233581720244265
1992-12-13,1992,H,TEN,GB,14,16,0.0,0.6924253888739699
1992-12-13,1992,H,LAC,CIN,27,10,1.0,0.7957043077592687
1992-12-13,1992,H,LAR,NO,14,37,0.0,0.2692253605908992
1992-12-13,1992,H,NYJ,IND,6,10,0.0,0.654234872730518
1992-12-13,1992,H,MIN,SF,17,20,0.0,0.3986572018265412
1992-12-13,1992,H,SEA,PHI,17,20,0.0,0.2210585490740887
1992-12-13,1992,H,KC,NE,27,20,1.0,0.8754229787942539
1992-12-13,1992,H,DET,CLE,24,14,1.0,0.5129980418836549
1992-12-13,1992,H,TB,ATL,7,35,0.0,0.3704369129109418
1992-12-13,1992,H,WSH,DAL,20,17,1.0,0.5087028926116646
1992-12-14,1992,H,MIA,OAK,20,7,1.0,0.5623033793432767
1992-12-19,1992,H,SF,TB,21,14,1.0,0.9458238945808808
1992-12-19,1992,H,NYG,KC,35,21,1.0,0.3899124828299913
1992-12-20,1992,H,DEN,SEA,10,6,1.0,0.796312815496117
1992-12-20,1992,H,CLE,TEN,14,17,0.0,0.4638621682134177
1992-12-20,1992,H,PHI,WSH,17,13,1.0,0.584180665435545
1992-12-20,1992,H,GB,LAR,28,13,1.0,0.7350184031487382
1992-12-20,1992,H,CIN,NE,20,10,1.0,0.6652067735087701
1992-12-20,1992,H,DET,CHI,16,3,1.0,0.6136350846823546
1992-12-20,1992,H,NO,BUF,16,20,0.0,0.702530384424094
1992-12-20,1992,H,OAK,LAC,14,36,0.0,0.5445987946364246
1992-12-20,1992,H,PIT,MIN,3,6,0.0,0.554210548584702
1992-12-20,1992,H,IND,ARI,16,13,1.0,0.5839009737246319
1992-12-20,1992,H,MIA,NYJ,19,17,1.0,0.7658677320543049
1992-12-21,1992,H,ATL,DAL,17,41,0.0,0.3543840942836794
1992-12-26,1992,H,NYJ,NO,0,20,0.0,0.2497394328099913
1992-12-26,1992,H,WSH,OAK,20,21,0.0,0.7722623389218977
1992-12-27,1992,H,SEA,LAC,14,31,0.0,0.2565279305777447
1992-12-27,1992,H,PHI,NYG,20,10,1.0,0.7958147058042058
1992-12-27,1992,H,KC,DEN,42,20,1.0,0.6376252084634992
1992-12-27,1992,H,NE,MIA,13,16,0.0,0.2491531417614419
1992-12-27,1992,H,PIT,CLE,23,13,1.0,0.6888044173677118
1992-12-27,1992,H,ARI,TB,3,7,0.0,0.7154602198329849
1992-12-27,1992,H,LAR,ATL,38,27,1.0,0.4619114631511183
1992-12-27,1992,H,TEN,BUF,27,3,1.0,0.5334038528582513
1992-12-27,1992,H,CIN,IND,17,21,0.0,0.5414561969621733
1992-12-27,1992,H,DAL,CHI,27,14,1.0,0.8728395856302581
1992-12-27,1992,H,MIN,GB,27,7,1.0,0.6705618748172265
1992-12-28,1992,H,SF,DET,24,6,1.0,0.8615238982828413
1993-09-05,1993,H,CLE,CIN,27,14,1.0,0.6709979046051399
1993-09-05,1993,H,NYJ,DEN,20,26,0.0,0.4818822737971236
1993-09-05,1993,H,CHI,NYG,20,26,0.0,0.5465611321183697
1993-09-05,1993,H,DET,ATL,30,13,1.0,0.6088379491899716
1993-09-05,1993,H,LAC,SEA,18,12,1.0,0.7995067946993384
1993-09-05,1993,H,PIT,SF,13,24,0.0,0.3957738066736774
1993-09-05,1993,H,GB,LAR,36,6,1.0,0.6753494966714962
1993-09-05,1993,H,IND,MIA,20,24,0.0,0.4714402098345607
1993-09-05,1993,H,NO,TEN,33,21,1.0,0.6273829560543073
1993-09-05,1993,H,PHI,ARI,23,17,1.0,0.8215938977724242
1993-09-05,1993,H,BUF,NE,38,14,1.0,0.8499338836663966
1993-09-05,1993,H,OAK,MIN,24,7,1.0,0.5167004793195075
1993-09-05,1993,H,TB,KC,3,27,0.0,0.375105915693629
1993-09-06,1993,H,WSH,DAL,35,16,1.0,0.4570492138614607
1993-09-12,1993,H,SEA,OAK,13,17,0.0,0.3805918127209107
1993-09-12,1993,H,LAR,PIT,27,0,1.0,0.5002331367237699
1993-09-12,1993,H,DEN,LAC,34,17,1.0,0.5264535652895908
1993-09-12,1993,H,CIN,IND,6,9,0.0,0.5229621968473832
1993-09-12,1993,H,ATL,NO,31,34,0.0,0.3718476218625157
1993-09-12,1993,H,MIA,NYJ,14,24,0.0,0.7744789365562571
1993-09-12,1993,H,NE,DET,16,19,0.0,0.3692496005800595
1993-09-12,1993,H,TEN,KC,30,0,1.0,0.569923019059869
1993-09-12,1993,H,MIN,CHI,10,7,1.0,0.7167042871573809
1993-09-12,1993,H,WSH,ARI,10,17,0.0,0.8380675067569467
1993-09-12,1993,H,NYG,TB,23,7,1.0,0.7674186654918179
1993-09-12,1993,H,GB,PHI,17,20,0.0,0.4645894963775051
1993-09-12,1993,H,DAL,BUF,10,13,0.0,0.6673775320297916
1993-09-13,1993,H,CLE,SF,23,13,1.0,0.3312820887239172
1993-09-19,1993,H,PHI,WSH,34,31,1.0,0.6530932787566409
1993-09-19,1993,H,OAK,CLE,16,19,0.0,0.6233856840188433
1993-09-19,1993,H,NYG,LAR,20,10,1.0,0.6663058330090484
1993-09-19,1993,H,NO,DET,14,3,1.0,0.7217746835761163
1993-09-19,1993,H,ARI,DAL,10,17,0.0,0.3276120776214081
1993-09-19,1993,H,LAC,TEN,18,17,1.0,0.5427750757533538
1993-09-19,1993,H,NE,SEA,14,17,0.0,0.5561510132391162
1993-09-19,1993,H,PIT,CIN,34,7,1.0,0.7015080327078633
1993-09-19,1993,H,SF,ATL,37,30,1.0,0.8155276812320154
1993-09-20,1993,H,KC,DEN,15,7,1.0,0.5726074237433543
1993-09-26,1993,H,CHI,TB,47,17,1.0,0.6867672929203431
1993-09-26,1993,H,NYJ,NE,45,7,1.0,0.7461853358039552
1993-09-26,1993,H,MIN,GB,15,13,1.0,0.6097916967685585
1993-09-26,1993,H,DET,ARI,26,20,1.0,0.6827586890587029
1993-09-26,1993,H,NO,SF,16,13,1.0,0.5766287898754702
1993-09-26,1993,H,CIN,SEA,10,19,0.0,0.5588363918980755
1993-09-26,1993,H,IND,CLE,23,10,1.0,0.4784194847704384
1993-09-26,1993,H,BUF,MIA,13,22,0.0,0.7313552384499536
1993-09-26,1993,H,TEN,LAR,13,28,0.0,0.7463847966016852
1993-09-27,1993,H,ATL,PIT,17,45,0.0,0.5319250250643633
1993-10-03,1993,H,TB,DET,27,10,1.0,0.3318089796167963
1993-10-03,1993,H,SF,MIN,38,19,1.0,0.7097852553941499
1993-10-03,1993,H,CHI,ATL,6,0,1.0,0.6498217105053313
1993-10-03,1993,H,SEA,LAC,31,14,1.0,0.3959995884285286
1993-10-03,1993,H,LAR,NO,6,37,0.0,0.3786030548701244
1993-10-03,1993,H,NYJ,PHI,30,35,0.0,0.339894094039074
1993-10-03,1993,H,KC,OAK,24,9,1.0,0.6343014682511299
1993-10-03,1993,H,DAL,GB,36,14,1.0,0.7658161172865642
1993-10-03,1993,H,BUF,NYG,17,14,1.0,0.665277279982311
1993-10-03,1993,H,DEN,IND,35,13,1.0,0.6557841232380542
1993-10-04,1993,H,MIA,WSH,17,10,1.0,0.5493130877689816
1993-10-10,1993,H,CLE,MIA,14,24,0.0,0.5044179701658285
1993-10-10,1993,H,PIT,LAC,16,3,1.0,0.5987483509267659
1993-10-10,1993,H,KC,CIN,17,15,1.0,0.852496419174808
1993-10-10,1993,H,ARI,NE,21,23,0.0,0.7412624326768306
1993-10-10,1993,H,WSH,NYG,7,41,0.0,0.6459595819986036
1993-10-10,1993,H,PHI,CHI,6,17,0.0,0.8221256930437456
1993-10-10,1993,H,IND,DAL,3,27,0.0,0.3098460568601215
1993-10-10,1993,H,OAK,NYJ,24,20,1.0,0.6589166696928611
1993-10-10,1993,H,MIN,TB,15,0,1.0,0.7788085995489732
1993-10-10,1993,H,GB,DEN,30,27,1.0,0.5192472914042219
1993-10-11,1993,H,BUF,TEN,35,7,1.0,0.686720234890242
1993-10-14,1993,H,ATL,LAR,30,24,1.0,0.4785444559453169
1993-10-17,1993,H,ARI,WSH,36,6,1.0,0.4399463006605162
1993-10-17,1993,H,LAC,KC,14,17,0.0,0.4719121595182413
1993-10-17,1993,H,NE,TEN,14,28,0.0,0.3419260553130631
1993-10-17,1993,H,DET,SEA,30,10,1.0,0.6356690497785044
1993-10-17,1993,H,PIT,NO,37,14,1.0,0.4036271458407975
1993-10-17,1993,H,DAL,SF,26,17,1.0,0.6431042482272932
1993-10-17,1993,H,CIN,CLE,17,28,0.0,0.3746310742178311
1993-10-17,1993,H,NYG,PHI,21,10,1.0,0.538752343683503
1993-10-18,1993,H,DEN,OAK,20,23,0.0,0.6259324867082325
1993-10-24,1993,H,SF,ARI,28,14,1.0,0.8083818816878187
1993-10-24,1993,H,MIA,IND,41,27,1.0,0.7751759406877199
1993-10-24,1993,H,NYJ,BUF,10,19,0.0,0.3494267778958149
1993-10-24,1993,H,SEA,NE,10,9,1.0,0.7384360485308199
1993-10-24,1993,H,TEN,CIN,28,12,1.0,0.8301594082996554
1993-10-24,1993,H,NO,ATL,15,26,0.0,0.8391419086572359
1993-10-24,1993,H,LAR,DET,13,16,0.0,0.5201554001672785
1993-10-24,1993,H,TB,GB,14,37,0.0,0.3776690522685763
1993-10-24,1993,H,CLE,PIT,28,23,1.0,0.4874751187136373
1993-10-25,1993,H,CHI,MIN,12,19,0.0,0.5440005386113996
1993-10-31,1993,H,MIN,DET,27,30,0.0,0.6560387635696945
1993-10-31,1993,H,NYG,NYJ,6,10,0.0,0.7921121245478513
1993-10-31,1993,H,ARI,NO,17,20,0.0,0.3887395878737534
1993-10-31,1993,H,IND,NE,9,6,1.0,0.7521304529528909
1993-10-31,1993,H,OAK,LAC,23,30,0.0,0.6644101800797231
1993-10-31,1993,H,GB,CHI,17,3,1.0,0.6676368842160103
1993-10-31,1993,H,PHI,DAL,10,23,0.0,0.4303648426321865
1993-10-31,1993,H,ATL,TB,24,31,0.0,0.7417115253544101
1993-10-31,1993,H,SF,LAR,40,17,1.0,0.8292598564638648
1993-10-31,1993,H,DEN,SEA,28,17,1.0,0.7121947235426485
1993-10-31,1993,H,MIA,KC,30,10,1.0,0.6159539816110831
1993-11-01,1993,H,BUF,WSH,24,10,1.0,0.7802401718248898
1993-11-07,1993,H,NYJ,MIA,27,10,1.0,0.3512072582161075
1993-11-07,1993,H,DET,TB,23,0,1.0,0.7853801369795808
1993-11-07,1993,H,NE,BUF,10,13,0.0,0.1677407661524283
1993-11-07,1993,H,TEN,SEA,24,14,1.0,0.7405607454145419
1993-11-07,1993,H,ARI,PHI,16,3,1.0,0.3970464715828212
1993-11-07,1993,H,MIN,LAC,17,30,0.0,0.6382793545100227
1993-11-07,1993,H,DAL,NYG,31,9,1.0,0.7822578801399097
1993-11-07,1993,H,CHI,OAK,14,16,0.0,0.5363310920890878
1993-11-07,1993,H,CIN,PIT,16,24,0.0,0.252413009616822
1993-11-07,1993,H,WSH,IND,30,24,1.0,0.6280851468025395
1993-11-07,1993,H,CLE,DEN,14,29,0.0,0.574496921904108
1993-11-08,1993,H,KC,GB,23,16,1.0,0.6102737329299149
1993-11-14,1993,H,NO,GB,17,19,0.0,0.6665694415383863
1993-11-14,1993,H,LAR,ATL,0,13,0.0,0.5932721218246128
1993-11-14,1993,H,CIN,TEN,3,38,0.0,0.2569585360687741
1993-11-14,1993,H,OAK,KC,20,31,0.0,0.496802328548533
1993-11-14,1993,H,TB,SF,21,45,0.0,0.2123166932600526
1993-11-14,1993,H,NYG,WSH,20,6,1.0,0.6910530618059662
1993-11-14,1993,H,IND,NYJ,17,31,0.0,0.4926164342070452
1993-11-14,1993,H,DEN,MIN,23,26,0.0,0.6728772010774017
1993-11-14,1993,H,DAL,ARI,20,15,1.0,0.8763665988470709
1993-11-14,1993,H,SEA,CLE,22,5,1.0,0.4710902253643095
1993-11-14,1993,H,PHI,MIA,14,19,0.0,0.5133316852494717
1993-11-14,1993,H,LAC,CHI,13,16,0.0,0.7113290671278164
1993-11-15,1993,H,PIT,BUF,23,0,1.0,0.479696613556349
1993-11-21,1993,H,TB,MIN,23,10,1.0,0.342269386389914
1993-11-21,1993,H,DEN,PIT,37,13,1.0,0.5149134482569975
1993-11-21,1993,H,PHI,NYG,3,7,0.0,0.5133777040984071
1993-11-21,1993,H,LAC,OAK,7,12,0.0,0.635467718631211
1993-11-21,1993,H,NYJ,CIN,17,12,1.0,0.8570289822460883
1993-11-21,1993,H,GB,DET,26,17,1.0,0.6041780119217456
1993-11-21,1993,H,CLE,TEN,20,27,0.0,0.4456315928346636
1993-11-21,1993,H,MIA,NE,17,13,1.0,0.8975851022524571
1993-11-21,1993,H,BUF,IND,23,9,1.0,0.8329780475823837
1993-11-21,1993,H,LAR,WSH,10,6,1.0,0.4885883555880976
1993-11-21,1993,H,ATL,DAL,27,14,1.0,0.2195279630147511
1993-11-21,1993,H,KC,CHI,17,19,0.0,0.7589116520949115
1993-11-22,1993,H,SF,NO,42,7,1.0,0.7060275422646641
1993-11-25,1993,H,DET,CHI,6,10,0.0,0.6418930903632749
1993-11-25,1993,H,DAL,MIA,14,16,0.0,0.7027841536775542
1993-11-28,1993,H,CIN,OAK,16,10,1.0,0.2656896557812703
1993-11-28,1993,H,KC,BUF,23,7,1.0,0.5453667721362712
1993-11-28,1993,H,WSH,PHI,14,17,0.0,0.5207961692785312
1993-11-28,1993,H,NYG,ARI,19,17,1.0,0.7538328665495666
1993-11-28,1993,H,TEN,PIT,23,3,1.0,0.6041078011115139
1993-11-28,1993,H,NE,NYJ,0,6,0.0,0.273458042056272
1993-11-28,1993,H,LAR,SF,10,35,0.0,0.2281895104761709
1993-11-28,1993,H,MIN,NO,14,17,0.0,0.4946193541778526
1993-11-28,1993,H,GB,TB,13,10,1.0,0.8100942730232352
1993-11-28,1993,H,ATL,CLE,17,14,1.0,0.6750048432386213
1993-11-28,1993,H,SEA,DEN,9,17,0.0,0.3886944495427568
1993-11-29,1993,H,IND,LAC,0,31,0.0,0.4408173548000135
1993-12-05,1993,H,ARI,LAR,38,10,1.0,0.6706000232652569
1993-12-05,1993,H,DET,MIN,0,13,0.0,0.6334357695704107
1993-12-05,1993,H,TB,WSH,17,23,0.0,0.5158091708338897
1993-12-05,1993,H,CHI,GB,30,17,1.0,0.5026062148986282
1993-12-05,1993,H,CLE,NO,17,13,1.0,0.3923101159937847
1993-12-05,1993,H,SEA,KC,16,31,0.0,0.3195737304409819
1993-12-05,1993,H,BUF,OAK,24,25,0.0,0.7363973745512117
1993-12-05,1993,H,PIT,NE,17,14,1.0,0.869169375118549
1993-12-05,1993,H,NYJ,IND,6,9,0.0,0.7999373655262606
1993-12-05,1993,H,LAC,DEN,13,10,1.0,0.4981953567697585
1993-12-05,1993,H,SF,CIN,21,8,1.0,0.9337806561673244
1993-12-05,1993,H,MIA,NYG,14,19,0.0,0.6397930871252611
1993-12-05,1993,H,TEN,ATL,33,17,1.0,0.7119634035264365
1993-12-06,1993,H,DAL,PHI,23,17,1.0,0.7903081845975373
1993-12-11,1993,H,WSH,NYJ,0,3,0.0,0.5086338358210827
1993-12-11,1993,H,ATL,SF,27,24,1.0,0.3067697368025231
1993-12-12,1993,H,PHI,BUF,7,10,0.0,0.4787383820453766
1993-12-12,1993,H,ARI,DET,14,21,0.0,0.5969339165928802
1993-12-12,1993,H,NYG,IND,20,6,1.0,0.8450881887217079
1993-12-12,1993,H,TB,CHI,13,10,1.0,0.3407250554528251
1993-12-12,1993,H,MIN,DAL,20,37,0.0,0.3464503927496838
1993-12-12,1993,H,DEN,KC,27,21,1.0,0.5211639342291473
1993-12-12,1993,H,NE,CIN,7,2,1.0,0.563144761108816
1993-12-12,1993,H,OAK,SEA,27,23,1.0,0.7131942598443821
1993-12-12,1993,H,NO,LAR,20,23,0.0,0.8020578826808279
1993-12-12,1993,H,TEN,CLE,19,17,1.0,0.790975180809178
1993-12-12,1993,H,LAC,GB,13,20,0.0,0.581779165440983
1993-12-13,1993,H,MIA,PIT,20,21,0.0,0.6636139347604691
1993-12-18,1993,H,NYJ,DAL,7,28,0.0,0.342568802266221
1993-12-18,1993,H,CHI,DEN,3,13,0.0,0.4794696124155637
1993-12-19,1993,H,CIN,LAR,15,3,1.0,0.4311849413882032
1993-12-19,1993,H,IND,PHI,10,20,0.0,0.4310607024040632
1993-12-19,1993,H,MIA,BUF,34,47,0.0,0.5852234359614574
1993-12-19,1993,H,OAK,TB,27,20,1.0,0.7482989029158265
1993-12-19,1993,H,KC,LAC,28,24,1.0,0.7152855770317358
1993-12-19,1993,H,GB,MIN,17,21,0.0,0.7008446555970967
1993-12-19,1993,H,SEA,ARI,27,30,0.0,0.5128556646625938
1993-12-19,1993,H,DET,SF,17,55,0.0,0.3348073286711482
1993-12-19,1993,H,CLE,NE,17,20,0.0,0.7768818200587538
1993-12-19,1993,H,PIT,TEN,17,26,0.0,0.5049172997473509
1993-12-19,1993,H,WSH,ATL,30,17,1.0,0.4846465857873898
1993-12-20,1993,H,NO,NYG,14,24,0.0,0.4537827093183104
1993-12-25,1993,H,SF,TEN,7,10,0.0,0.671544115018199
1993-12-26,1993,H,NE,IND,38,0,1.0,0.5359975323190669
1993-12-26,1993,H,PHI,NO,37,26,1.0,0.602943881673905
1993-12-26,1993,H,MIN,KC,30,10,1.0,0.4427849425383073
1993-12-26,1993,H,DAL,WSH,38,3,1.0,0.8654404060654293
1993-12-26,1993,H,SEA,PIT,16,6,1.0,0.3686076346815983
1993-12-26,1993,H,CIN,ATL,21,17,1.0,0.349939924588299
1993-12-26,1993,H,BUF,NYJ,16,14,1.0,0.7477498928138526
